"year","month","day","hour","pm2.5","cbwd","PC1","PC2","PC3","PC4"
2012,11,25,7,248,"cv",-0.895233502403599,0.122441729788173,-0.15633798641287,0.695163951151256
2012,11,25,8,284,"NW",-0.869654297569663,0.120684962865563,-0.151575116023537,0.668305479830866
2012,11,25,9,247,"NW",-0.829609153889764,0.130884282996634,-0.135623209084683,0.57666671333371
2012,11,25,10,246,"NW",-0.8035622979179,0.125199625703355,-0.120678292681371,0.517586706761637
2012,11,25,11,109,"NW",-0.839015130536998,0.15931893042947,-0.0837204031225089,0.345910236903844
2012,11,25,12,33,"NW",-0.91265251092289,0.186753390106817,-0.0445511358925555,0.192544302689518
2012,11,25,13,20,"NW",-1.03161455240586,0.184845186996747,0.00491113829160782,0.0618501981837293
2012,11,25,14,14,"NW",-1.10067015951987,0.18669691361496,0.0473327901075816,-0.0695360674633632
2012,11,25,15,11,"NW",-1.22382337242447,0.188384761546687,0.0915795791449994,-0.184498420985471
2012,11,25,16,8,"NW",-1.24440732725125,0.186550323908426,0.119035174051506,-0.275655430646784
2012,11,25,17,9,"NW",-1.36522996464732,0.181127645716051,0.150334163625724,-0.333021304298885
2012,11,25,18,17,"NW",-1.38953743975782,0.178961368748918,0.182756319399465,-0.4406680982282
2012,11,25,19,20,"NW",-1.59187772926699,0.174967523394122,0.213572954212067,-0.462903841331467
2012,11,25,20,17,"cv",-1.4056027988899,0.181589140536592,-0.124897551605202,0.712571958240516
2012,11,25,21,13,"NW",-1.42569701969673,0.172480121375686,-0.107934377755622,0.670859175552669
2012,11,25,22,22,"NW",-1.42851732922522,0.186865229022432,-0.0844941572354957,0.563818468709197
2012,11,25,23,32,"NW",-1.50314471543994,0.158947493828751,-0.0739974598033845,0.596858985470122
2012,11,26,0,23,"NW",-1.50924064853873,0.165722452092194,-0.056027295418263,0.522587442857193
2012,11,26,1,11,"NW",-1.43754244980813,0.170736738189187,-0.0326082154042916,0.396695985427427
2012,11,26,2,19,"NW",-1.50659805692214,0.172588464807401,0.00981343641168221,0.265309719780334
2012,11,26,3,19,"NW",-1.47308440595833,0.170917905855626,0.0354438940967449,0.157728797994037
2012,11,26,4,16,"NW",-1.53604407997354,0.165994674210396,0.0598953815275972,0.100614074959873
2012,11,26,5,13,"NW",-1.51838931263087,0.144925662751968,0.0663555640671731,0.0989201439523449
2012,11,26,6,15,"NW",-1.595769967725,0.168677863416683,0.0898727291481422,0.0105449092202456
2012,11,26,7,15,"NW",-1.61258856496152,0.16717899363908,0.112305959132727,-0.0639370376981441
2012,11,26,8,14,"NW",-1.63736369120994,0.168940607042616,0.134546068892488,-0.139362296375775
2012,11,26,9,17,"NW",-1.60431769138406,0.171197938461512,0.149994480563571,-0.21472168291039
2012,11,26,10,16,"NW",-1.61413714476656,0.177641057396083,0.172931205815926,-0.305483009791321
2012,11,26,11,11,"NW",-1.63705167510188,0.182917145881924,0.213334600185633,-0.45423649932264
2012,11,26,12,20,"NW",-1.6058685996466,0.188357113054251,0.251912857333895,-0.619413900978944
2012,11,26,13,17,"NW",-1.62831547884398,0.189705311169422,0.302498297717581,-0.800388925761946
2012,11,26,14,16,"NW",-1.52261389512962,0.185774456791995,0.341055414359688,-0.984417078004544
2012,11,26,15,23,"NW",-1.49842996352836,0.183272435252147,0.37913017624018,-1.13331509969831
2012,11,26,16,90.5458710066305,"NW",-1.53396959122106,0.176756492082851,0.405889155654092,-1.20913604115632
2012,11,26,17,90.5458710066305,"NW",-1.55406381202789,0.167647472921945,0.422852329503672,-1.25084882384417
2012,11,26,18,39,"SE",-1.1925421737005,0.200553924768171,-0.118884121930143,0.571871859673867
2012,11,26,19,34,"SE",-1.20936077093702,0.199055054990567,-0.0964508919455582,0.497389912755477
2012,11,26,20,44,"SE",-1.17908090623696,0.189778075187275,-0.0763462944501882,0.422763433674643
2012,11,26,21,54,"SE",-1.21780014579076,0.149736292297528,-0.0738972099218082,0.487670549219346
2012,11,26,22,69,"SE",-1.18614709074005,0.14455125826345,-0.0664300368466907,0.453417858286736
2012,11,26,23,90,"SE",-1.14277214908718,0.136441308908889,-0.0637921084686715,0.43678354185629
2012,11,27,0,98,"SE",-1.18940295988583,0.140291528563907,-0.0512814299654772,0.404706538767051
2012,11,27,1,120,"cv",-1.12396941242833,0.146122952275778,-0.138558971497543,0.69448207354407
2012,11,27,2,129,"NE",-1.1197782410067,0.14252690123398,-0.133343486350797,0.678750322560388
2012,11,27,3,130,"NE",-1.1235017612904,0.142195061905108,-0.128376925483563,0.662260538292387
2012,11,27,4,142,"SE",-1.06191527762584,0.143026347781125,-0.140190988494163,0.679001473178326
2012,11,27,5,171,"cv",-1.01481681568926,0.135248237755436,-0.142519620983378,0.678856941015883
2012,11,27,6,182,"cv",-1.01854033597297,0.134916398426564,-0.137553060116144,0.662367156747881
2012,11,27,7,184,"NE",-1.09214329638073,0.133081019551218,-0.137786490598248,0.698255320581036
2012,11,27,8,179,"cv",-0.882435344049315,0.126376862752827,-0.149388263632899,0.660257341047527
2012,11,27,9,169,"cv",-0.708593701072266,0.131800482182287,-0.152998227818506,0.59057804120516
2012,11,27,10,181,"cv",-0.565937462007993,0.138481245275155,-0.153893319065251,0.522929897043721
2012,11,27,11,204,"cv",-0.523519905513006,0.141573767813909,-0.150945015644285,0.489072888891493
2012,11,27,12,234,"cv",-0.372907137436833,0.144994047725637,-0.151646986666206,0.422368056489295
2012,11,27,13,230,"cv",-0.280157332741519,0.147914881090221,-0.145501455544762,0.355412073469159
2012,11,27,14,253,"SE",-0.153344519741797,0.149901835107557,-0.17398453432382,0.405013170559197
2012,11,27,15,244,"SE",-0.16083339761577,0.149234427918027,-0.163995608534664,0.371848323548273
2012,11,27,16,241,"cv",-0.195720238930225,0.146813041100587,-0.176988641799474,0.439055457186347
2012,11,27,17,245,"NE",-0.298766893931895,0.131686760792501,-0.168433257252787,0.473394222174418
2012,11,27,18,247,"SE",-0.20971852663826,0.130929063676237,-0.177995632335015,0.471614217111429
2012,11,27,19,276,"NE",-0.359863643576506,0.123580893393839,-0.167111615299114,0.506097514261944
2012,11,27,20,285,"NE",-0.334774172762525,0.129098707993875,-0.151856323852855,0.429794815968088
2012,11,27,21,161,"cv",-0.411153276934716,0.134955054461325,-0.169998467956645,0.521973797408069
2012,11,27,22,68,"NW",-0.943456843713434,0.232154292317871,-0.0675358325516738,0.230144437587942
2012,11,27,23,73,"NW",-1.10868117702683,0.215456317997457,0.0131484866458648,0.0234189873186791
2012,11,28,0,63,"NW",-1.22076528970751,0.210124694256844,0.0923180436649066,-0.216953066797352
2012,11,28,1,63,"NW",-1.23539660936926,0.193496580164398,0.151681728824306,-0.408902865718585
2012,11,28,2,53,"NW",-1.20388685225232,0.180292827939578,0.209027156537437,-0.618219888524045
2012,11,28,3,37,"NW",-1.32671338349526,0.163336956474158,0.272041116139724,-0.777321863195309
2012,11,28,4,14,"NW",-1.50677217462283,0.153322885965426,0.32282503227756,-0.875312675613572
2012,11,28,5,11,"NW",-1.64113778568512,0.15401148737875,0.382027307971368,-1.03992966041461
2012,11,28,6,9,"NW",-1.77129014244373,0.147757346598302,0.425770601741015,-1.13861263397417
2012,11,28,7,9,"NW",-1.81755243427416,0.132967575387958,0.45699264675439,-1.21464397973765
2012,11,28,8,10,"NW",-1.92856795538383,0.147024925661731,0.484083141717404,-1.28883686233115
2012,11,28,9,13,"NW",-1.99948415841094,0.145362177197641,0.508341508923433,-1.34689489712455
2012,11,28,10,23,"NW",-2.08398517241082,0.149806979807464,0.560558966303739,-1.51238932154181
2012,11,28,11,16,"NW",-2.07152312741173,0.150229873588099,0.603462972881328,-1.67890571773774
2012,11,28,12,10,"NW",-2.00868699690575,0.150484806726348,0.649508403104708,-1.87833581032665
2012,11,28,13,11,"NW",-1.99385253909156,0.143800902914667,0.67940880616441,-1.98707044817765
2012,11,28,14,11,"NW",-1.99948082105243,0.146647970807441,0.707561016563511,-2.09356352604227
2012,11,28,15,13,"NW",-1.98464636323825,0.139964066995759,0.737461419623213,-2.20229816389327
2012,11,28,16,12,"NW",-1.96981190542406,0.133280163184077,0.767361822682916,-2.31103280174427
2012,11,28,17,19,"NW",-1.99411938053455,0.131113886216944,0.799783978456656,-2.41867959567358
2012,11,28,18,13,"NW",-2.10745314005665,0.126358615214099,0.821094042241718,-2.44288062231476
2012,11,28,19,18,"NW",-2.18768672535021,0.0979412567612162,0.839068483002024,-2.4346674211933
2012,11,28,20,23,"SE",-1.4690719613496,0.180590070730247,-0.110572306133641,0.687493491983115
2012,11,28,21,24,"NW",-1.50960683904945,0.177665332121821,-0.116031792015568,0.729688031506804
2012,11,28,22,36,"NW",-1.5450922923395,0.145229970083591,-0.108056847297496,0.761640704346043
2012,11,28,23,43,"cv",-1.52683891302124,0.154174933845953,-0.122564642740803,0.79520123413735
2012,11,29,0,44,"NE",-1.58374449124422,0.142473015405494,-0.116027515640384,0.812172775241195
2012,11,29,1,45,"NE",-1.6443735897509,0.130439257636162,-0.104523827672731,0.812654532077037
2012,11,29,2,65,"NW",-1.72777392065914,0.131700306543412,-0.102494999973386,0.839447131254411
2012,11,29,3,145,"cv",-1.63311935428666,0.13144223268635,-0.119535118383809,0.862494441830885
2012,11,29,4,131,"NW",-1.6760266448016,0.13562429167024,-0.111991000747849,0.846907223009647
2012,11,29,5,99,"NW",-1.72965659945427,0.131532522613083,-0.0999838175124252,0.831109599882949
2012,11,29,6,37,"cv",-1.67926043106536,0.128017870818723,-0.117516860937541,0.879861665715112
2012,11,29,7,97,"cv",-1.65179854743629,0.126428887826442,-0.11526517300917,0.861340725766183
2012,11,29,8,76,"NW",-1.48923089434801,0.127499112521955,-0.124482509499917,0.823301999920196
2012,11,29,9,72,"cv",-1.46446810519569,0.151660646519137,-0.127994388618527,0.791138922775496
2012,11,29,10,58,"NW",-1.42209238600726,0.154749440526106,-0.124990281142873,0.757096636148347
2012,11,29,11,40,"NW",-1.43976923623196,0.17916514313651,-0.110775996611542,0.677124804930726
2012,11,29,12,38,"cv",-1.52775134041208,0.206008925102894,-0.111999553498218,0.681937735540867
2012,11,29,13,40,"NW",-1.42751265784279,0.209597165657008,-0.115842948165929,0.648146599531655
2012,11,29,14,42,"NW",-1.38090392992617,0.209093637153965,-0.107679159598217,0.598557840395746
2012,11,29,15,41,"cv",-1.36964969446193,0.210096612204152,-0.122690450309295,0.648397750149594
2012,11,29,16,46,"SE",-1.42655527268491,0.198394693763693,-0.116153323208876,0.665369291253438
2012,11,29,17,49,"SE",-1.48341901360133,0.186696503855018,-0.109672000163146,0.682526110832204
2012,11,29,18,59,"cv",-1.45874301952261,0.17022278995679,-0.123382789426705,0.746218562087283
2012,11,29,19,80,"SE",-1.35531550845662,0.140785931998796,-0.131955038104362,0.775513790247309
2012,11,29,20,71,"SE",-1.45927771130961,0.13686585211581,-0.123145082569416,0.792815141988519
2012,11,29,21,81,"NE",-1.5016952678046,0.133773329577055,-0.126093385990383,0.826672150140747
2012,11,29,22,79,"NW",-1.64484124088883,0.134367148006832,-0.114705873686711,0.844876067328721
2012,11,29,23,122,"NW",-1.69147205168748,0.13821736766185,-0.102195195183516,0.812799064239481
2012,11,30,0,167,"NW",-1.70456712864029,0.137050337213119,-0.0847285260661658,0.754806901589093
2012,11,30,1,152,"NW",-1.7176622055931,0.135883306764388,-0.067261856948815,0.696814738938705
2012,11,30,2,78,"NE",-1.73017842499486,0.161379831852687,-0.0913818288305654,0.75555752083738
2012,11,30,3,42,"NE",-1.76009209918419,0.158713931626353,-0.0514819297286299,0.623083411268602
2012,11,30,4,31,"NE",-1.95919860242961,0.162326507123074,-0.015139434726335,0.567893225459871
2012,11,30,5,24,"NE",-2.11588754918005,0.169031605158551,0.0241513636969263,0.478846031498912
2012,11,30,6,17,"NE",-2.28894719645361,0.166959523361993,0.0754387751025336,0.364575839118108
2012,11,30,7,13,"NE",-2.49924401497469,0.166226161188337,0.106062289690312,0.3413967842556
2012,11,30,8,23,"NE",-2.53150801909708,0.167320367402344,0.138291325239229,0.232806678567044
2012,11,30,9,11,"NE",-2.65466123200168,0.16900821533407,0.182538114276647,0.117844325044936
2012,11,30,10,21,"NE",-2.63843382941232,0.169766676975363,0.220419755932314,-0.031997008408068
2012,11,30,11,18,"NE",-2.61287670746041,0.171356601204729,0.245857093392553,-0.140521241953607
2012,11,30,12,14,"NE",-2.66560345135785,0.181981779123191,0.276337936280869,-0.246869787655776
2012,11,30,13,16,"NE",-2.63208980039404,0.180311220171416,0.301968393965932,-0.354450709442074
2012,11,30,14,12,"NE",-2.68805033055524,0.183329977238361,0.326923376664555,-0.427844812438778
2012,11,30,15,9,"NE",-2.70486892779176,0.181831107460758,0.34935660664914,-0.502326759357168
2012,11,30,16,16,"NE",-2.72168752502828,0.180332237683154,0.371789836633724,-0.576808706275558
2012,11,30,17,14,"SE",-2.43308831203236,0.206739858627979,-0.0726801474788686,0.922971595454532
2012,11,30,18,32,"SE",-2.4233900737016,0.188931330350691,-0.0664130851641164,0.920334352687762
2012,11,30,19,19,"cv",-2.51237452080665,0.186346064846765,-0.0775809812074827,1.00396539845082
2012,11,30,20,20,"NW",-2.6084220319543,0.179161773250854,-0.0685221013930255,1.02202478347635
2012,11,30,21,25,"cv",-2.5413284813806,0.16578058189138,-0.0792845872356187,1.0518602265792
2012,11,30,22,45,"cv",-2.57719479073496,0.177908358119231,-0.0712927783865756,1.02017890627035
2012,11,30,23,51,"cv",-2.60987227159262,0.157011035834973,-0.0680298235474778,1.05158395013073
2012,12,1,0,41,"NW",-2.5590921266789,0.149561036606373,-0.0752692128492383,1.06774392376136
2012,12,1,1,46,"cv",-2.54832762523461,0.157838593179205,-0.0797880825033895,1.06813960654174
2012,12,1,2,37,"cv",-2.52602404397099,0.148471676873293,-0.0804952682490614,1.0740502994519
2012,12,1,3,48,"NE",-2.56232591294265,0.141954615754855,-0.080795073038931,1.10069836646683
2012,12,1,4,43,"NE",-2.52690750030168,0.137105149581434,-0.0783502648857355,1.08312073827714
2012,12,1,5,77,"NE",-2.54781813679013,0.15391443134032,-0.069661840544098,1.03610334976498
2012,12,1,6,53,"NE",-2.51239972414916,0.1490649651669,-0.0672170323909024,1.01852572157529
2012,12,1,7,57,"NE",-2.34459983986825,0.135344123990869,-0.0716408668872276,0.982348493417252
2012,12,1,8,78,"cv",-2.31570747102538,0.152555458730709,-0.0905001198206218,1.01574887056418
2012,12,1,9,84,"cv",-2.31243184745507,0.160165608114012,-0.0850300636856171,0.982979706333634
2012,12,1,10,101,"cv",-2.23087235803541,0.158740503808218,-0.0846035129786892,0.94803485425972
2012,12,1,11,117,"SE",-2.0878100595643,0.158139228314871,-0.095879417172985,0.929460380121904
2012,12,1,12,118,"SE",-1.94656884815723,0.16072431710674,-0.0840812799447897,0.82125316933732
2012,12,1,13,107,"SE",-1.91305519719342,0.159053758154966,-0.058450822259727,0.713672247551022
2012,12,1,14,90,"SE",-1.79049317893598,0.156625502086928,-0.0423827396568923,0.604311320701735
2012,12,1,15,78,"SE",-1.73279326791341,0.145755810759571,-0.0199706501784625,0.510978623197051
2012,12,1,16,76,"SE",-1.70627876080362,0.136143263095621,0.00515631223882947,0.419677081373295
2012,12,1,17,79,"SE",-1.64108997190708,0.125940978957794,0.0175794759281034,0.359509230879536
2012,12,1,18,93,"SE",-1.69236959662669,0.118089103460296,0.0372575227165455,0.319827603872615
2012,12,1,19,97,"SE",-1.66071654157598,0.112904069426218,0.044724695791663,0.285574912940005
2012,12,1,20,97,"SE",-1.61410781365936,0.112400540923175,0.0528884843593749,0.235986153804095
2012,12,1,21,105,"SE",-1.62483047779709,0.104126712882127,0.0573515499588381,0.235775749498635
2012,12,1,22,112,"SE",-1.66350475958384,0.104716449356005,0.070055348686856,0.204642058168637
2012,12,1,23,119,"SE",-1.58571062775444,0.102955777189554,0.0755042643157059,0.1530221433518
2012,12,2,0,128,"cv",-1.51569355551263,0.117889352152705,-0.127100376525924,0.859230910065829
2012,12,2,1,129,"cv",-1.51941707579634,0.117557512823833,-0.12213381565869,0.842741125797827
2012,12,2,2,132,"SE",-1.56183463229133,0.114464990285078,-0.125082119079657,0.876598133950055
2012,12,2,3,151,"SE",-1.51146054678444,0.114297029642693,-0.121940695433867,0.843684437557069
2012,12,2,4,163,"NW",-1.54268778800378,0.115550444774316,-0.119170018440316,0.845530314763074
2012,12,2,5,166,"NW",-1.58931859880243,0.119400664429334,-0.106659339937122,0.813453311673835
2012,12,2,6,155,"NE",-1.39954181491955,0.114956626344539,-0.130557530743988,0.827326397575101
2012,12,2,7,185,"NE",-1.37207993129048,0.113367643352258,-0.128305842815617,0.808805457626172
2012,12,2,8,192,"cv",-1.36835641100677,0.113699482681131,-0.13327240368285,0.825295241894174
2012,12,2,9,232,"cv",-1.46026096826591,-0.974991343742567,-0.835707038838523,0.627983389547232
2012,12,2,10,253,"SE",-1.5023427657692,-2.05992969750155,-1.54507068825301,0.429608819109145
2012,12,2,11,292,"NW",-1.18660007632438,0.115858890397665,-0.136633443588946,0.756373975336127
2012,12,2,12,294,"cv",-1.13669364195542,0.11961882012595,-0.143674065957136,0.755681814194824
2012,12,2,13,266,"cv",-1.03222195065794,0.119614738170051,-0.14235777953279,0.706344205676852
2012,12,2,14,289,"NE",-0.978166182173909,0.119774888324753,-0.144127112699545,0.689735015076946
2012,12,2,15,305,"SE",-0.978166182173909,0.119774888324753,-0.144127112699545,0.689735015076946
2012,12,2,16,332,"SE",-0.939513983269188,0.12253184300285,-0.136156444356657,0.639202944181795
2012,12,2,17,316,"SE",-0.993143937921854,0.118440073945693,-0.124149261121234,0.623405321055096
2012,12,2,18,263,"SE",-1.0397747487205,0.122290293600711,-0.111638582618039,0.591328317965857
2012,12,2,19,277,"SE",-1.0081216936698,0.117105259566633,-0.104171409542922,0.557075627033247
2012,12,2,20,282,"SE",-1.0579862907322,0.113349058370134,-0.0971865912294204,0.557953066649472
2012,12,2,21,259,"NE",-1.02054190136234,0.116686094317783,-0.1471312201752,0.723777301704095
2012,12,2,22,268,"cv",-1.05968383428701,0.121203721162331,-0.144609467461161,0.724865145625781
2012,12,2,23,313,"cv",-0.97016781585545,0.116518133675398,-0.14398979652941,0.690863605311109
2012,12,3,0,322,"cv",-1.1444573555459,0.118372824300368,-0.129943215341564,0.711283956654931
2012,12,3,1,318,"NW",-1.15573134543466,0.11401942956642,-0.135550587646704,0.742924530651311
2012,12,3,2,327,"NW",-1.11331378893968,0.117111952105175,-0.132602284225738,0.709067522499083
2012,12,3,3,315,"NW",-1.37665169592376,0.119724339846409,-0.108993327955664,0.731267878905893
2012,12,3,4,36,"NW",-1.21918075346983,0.116370779443835,-0.100606679158925,0.636365580643682
2012,12,3,5,9,"NW",-1.30495349719316,0.124738625943401,-0.0855742479416925,0.605376421476128
2012,12,3,6,12,"NW",-1.28968347976168,0.136699559478009,-0.0473822312430777,0.438312396301341
2012,12,3,7,12,"NW",-1.54198437804247,0.154865203263862,0.00925906063355351,0.308995200042125
2012,12,3,8,12,"NW",-1.61152971917644,0.163991511404721,0.062173133506454,0.128164707421567
2012,12,3,9,9,"NW",-1.73144914581729,0.173285780187965,0.111945782733564,-0.019752088806005
2012,12,3,10,14,"NW",-1.6984031459914,0.175543111606861,0.127394194404648,-0.0951114753406195
2012,12,3,11,15,"NW",-1.68217574340204,0.176301573248153,0.165275836060315,-0.244952808793624
2012,12,3,12,20,"NW",-1.65099266794676,0.18174154042048,0.203854093208578,-0.410130210449928
2012,12,3,13,18,"NW",-1.72704741891479,0.175651278326519,0.245772249756781,-0.525237096134479
2012,12,3,14,16,"NW",-1.75696109310412,0.172985378100184,0.285672148858716,-0.657711205703257
2012,12,3,15,14,"NW",-1.74449904810502,0.173408271880819,0.328576155436306,-0.824227601899184
2012,12,3,16,15,"NW",-1.83927482952923,0.162300936395165,0.374820061413836,-0.94067348212336
2012,12,3,17,11,"NW",-1.96942718628785,0.156046795614717,0.418563355183483,-1.03935645568293
2012,12,3,18,14,"NW",-1.99934086047718,0.153380895388382,0.458463254285419,-1.1718305652517
2012,12,3,19,20,"NW",-2.12388701815696,0.147626377867135,0.494728804726871,-1.24568622317181
2012,12,3,20,23,"NW",-2.24094429796277,0.142539267535418,0.521005429379167,-1.28637703408099
2012,12,3,21,27,"NE",-1.79764361499727,0.152773223245682,-0.109641227752479,0.865902505758385
2012,12,3,22,38,"cv",-1.71140322013602,0.140477486375446,-0.114491612955732,0.864670129674256
2012,12,3,23,40,"cv",-1.70628675507713,0.148251691157292,-0.111476935227,0.840053218340253
2012,12,4,0,36,"NW",-1.70816943387226,0.148083907226963,-0.108965752766039,0.831715686968792
2012,12,4,1,54,"NW",-1.72126451082508,0.146916876778232,-0.0914990836486887,0.773723524318404
2012,12,4,2,61,"NW",-1.71940391491197,0.150431351860536,-0.0733357990387435,0.700395293464716
2012,12,4,3,59,"cv",-1.73558948019477,0.149676618751029,-0.111273244749099,0.850421905392642
2012,12,4,4,71,"NW",-1.6884910182582,0.141898508725341,-0.113601877238314,0.850277373230198
2012,12,4,5,102,"NE",-1.78077317181559,0.135049784990087,-0.109565362345779,0.885011820998651
2012,12,4,6,100,"NE",-1.83063776887799,0.131293583793588,-0.102580544032277,0.885889260614875
2012,12,4,7,99,"NE",-1.74907827945832,0.129868479487794,-0.102153993325349,0.850944408540962
2012,12,4,8,82,"cv",-1.74958776790281,0.133792641326679,-0.112280235284641,0.882980665317724
2012,12,4,9,95,"cv",-1.53660419200108,0.134698633911591,-0.118411952184287,0.812213521553672
2012,12,4,10,71,"cv",-1.4480455587274,0.141215518317972,-0.117481906209588,0.760989289517218
2012,12,4,11,91,"NE",-1.33712604932695,0.153073858381348,-0.125732562422075,0.727223279338546
2012,12,4,12,95,"cv",-1.31140587501675,0.166032920485216,-0.129554816583631,0.712282893915628
2012,12,4,13,109,"cv",-1.25403264565585,0.173806948555005,-0.12590989767007,0.663089817560101
2012,12,4,14,113,"cv",-1.15751748337027,0.177063349780246,-0.124786731470548,0.612808897282888
2012,12,4,15,125,"cv",-1.15424185979996,0.184673499163549,-0.119316675335543,0.580039733052345
2012,12,4,16,138,"NE",-1.23911881009649,0.178484725554255,-0.125157478122788,0.64756847088188
2012,12,4,17,128,"NW",-1.21397516487985,0.158083121285357,-0.128686221372368,0.679039386885276
2012,12,4,18,138,"NW",-1.34684637053975,0.174229077810611,-0.111325157665921,0.648194759880166
2012,12,4,19,149,"cv",-1.41768631628217,0.143300219325612,-0.126525292226638,0.779576101609163
2012,12,4,20,123,"NE",-1.51373382742983,0.136115927729701,-0.11746641241218,0.797635486634693
2012,12,4,21,78,"NW",-1.46059360679711,0.147482278309503,-0.118981174590677,0.763988882787925
2012,12,4,22,50,"NW",-1.5207871456865,0.15409335788646,-0.0991858729841118,0.706141252299981
2012,12,4,23,39,"cv",-1.58920972084679,0.15668922117277,-0.117134896863078,0.799263545499204
2012,12,5,0,34,"cv",-1.59993238498452,0.148415393131722,-0.112671831263615,0.799053141193743
2012,12,5,1,35,"cv",-1.74023829411573,0.137974523598513,-0.104105876463851,0.842817281474961
2012,12,5,2,22,"cv",-1.73696267054542,0.145584672981815,-0.0986358203288468,0.810048117244418
2012,12,5,3,13,"NW",-1.63444758687026,0.167981806280762,-0.0966429797639186,0.726079846807961
2012,12,5,4,9,"NW",-1.6182201842809,0.168740267922054,-0.0587613381082507,0.576238513354956
2012,12,5,5,9,"NW",-1.69104114898518,0.17025642667961,-0.011317321370355,0.428177184964941
2012,12,5,6,8,"NW",-1.85800486315994,0.161409386619608,0.0219999256501308,0.388178535197065
2012,12,5,7,7,"NW",-1.96855273313169,0.171538846522711,0.0592724666271244,0.28176411735188
2012,12,5,8,9,"NW",-1.99286020824218,0.169372569555578,0.0916946224008649,0.174117323422566
2012,12,5,9,9,"NW",-1.97102660657398,0.170630654456071,0.122098520728338,0.0491033056090245
2012,12,5,10,9,"NW",-2.18695170705592,0.172744360175189,0.180874245715217,-0.080568827118096
2012,12,5,11,11,"NW",-2.30873405806737,0.185221264711865,0.253776740419507,-0.318303638467357
2012,12,5,12,9,"NW",-2.26599214836822,0.176367178689208,0.316785344492467,-0.559446513744118
2012,12,5,13,15,"NW",-2.3519081900253,0.176716306998033,0.381696030347713,-0.765500004784522
2012,12,5,14,12,"NW",-2.39303426237232,0.173051160253296,0.436551416106039,-0.947628745632226
2012,12,5,15,10,"NW",-2.43980837110473,0.168882661717573,0.498940349247247,-1.15477008059432
2012,12,5,16,7,"NW",-2.57372608545361,0.162292953076467,0.547706007938816,-1.27012811689681
2012,12,5,17,9,"NW",-2.69031571412149,0.15327795237408,0.584164678605091,-1.34304046305767
2012,12,5,18,10,"NW",-2.7295788620979,0.146430169875911,0.615890218886237,-1.43535118878368
2012,12,5,19,9,"NW",-2.76088548106241,0.136321904196603,0.647808879392207,-1.52671860275046
2012,12,5,20,14,"NW",-2.86626271157261,0.128306150012618,0.669312063402093,-1.54997631763239
2012,12,5,21,17,"SE",-2.22178226240824,0.177048440875121,-0.0811049417183092,0.908000710360698
2012,12,5,22,25,"cv",-2.225016048672,0.169442020023604,-0.0866308019080019,0.940955153066162
2012,12,5,23,29,"SE",-2.14577479766476,0.149204294441192,-0.0919846823790258,0.956002156944574
2012,12,6,0,26,"SE",-2.09540071215788,0.149036333798807,-0.0888432587332358,0.923088460551587
2012,12,6,1,44,"SE",-2.09589044617783,0.156310915321452,-0.0783508376763092,0.873644233578121
2012,12,6,2,43,"cv",-2.09167719187417,0.149368173127679,-0.0938098196004697,0.939578244819589
2012,12,6,3,28,"NW",-2.08705046083524,0.164416959432171,-0.0803027208148113,0.865517106512121
2012,12,6,4,47,"SE",-2.03434579981982,0.157138472665684,-0.0901090966322209,0.89019988998914
2012,12,6,5,49,"SE",-2.08097661061847,0.160988692320702,-0.0775984181290266,0.8581228868999
2012,12,6,6,48,"cv",-2.09167719187417,0.149368173127679,-0.0938098196004697,0.939578244819589
2012,12,6,7,39,"cv",-1.95602009666391,0.148106947508372,-0.0952084061149857,0.88820948062069
2012,12,6,8,41,"NW",-1.83163699134243,0.142492327155118,-0.102214364934642,0.868481290418172
2012,12,6,9,42,"cv",-1.83487077760618,0.1348859063036,-0.107740225124335,0.901435733123636
2012,12,6,10,99,"cv",-1.73931300047848,0.149344779422157,-0.106306683881865,0.83393212112464
2012,12,6,11,83,"NE",-1.69321376100635,0.152765412757998,-0.108269137273445,0.816379618765492
2012,12,6,12,44,"NE",-1.62465021636979,0.164885378498165,-0.0989052379453678,0.735175411463742
2012,12,6,13,44,"NE",-1.57104234459915,0.172323838707297,-0.0902379541098851,0.669307272365292
2012,12,6,14,37,"cv",-1.49120248161633,0.182100088345676,-0.116559812563792,0.719608737042538
2012,12,6,15,39,"SE",-1.50057403828544,0.181264897225818,-0.104059704313675,0.678106358660152
2012,12,6,16,54,"SE",-1.5542039929381,0.177173128168661,-0.0920525210782515,0.662308735533454
2012,12,6,17,78,"SE",-1.6581661957911,0.173253048285675,-0.0832425655433061,0.679610087274663
2012,12,6,18,95,"SE",-1.69084367664876,0.152355726001417,-0.0799796107042082,0.711015131135043
2012,12,6,19,106,"NE",-1.75977574025353,0.158875751126612,-0.108054876542466,0.836173681111028
2012,12,6,20,155,"cv",-1.76493404261898,0.151097817812981,-0.11101375021651,0.860605313970109
2012,12,6,21,144,"NW",-1.85905703766494,0.144085038679183,-0.104521856917702,0.887187508842022
2012,12,6,22,137,"NW",-1.92624972040834,0.142754129543966,-0.0852300505789073,0.845619258316619
2012,12,6,23,158,"NW",-1.97987967506101,0.138662360486809,-0.0732228673434838,0.82982163518992
2012,12,7,0,149,"NW",-1.85594446645292,0.140326050187984,-0.0697922091609016,0.760834496488857
2012,12,7,1,149,"NW",-1.88071959270134,0.142087663591521,-0.0475520994011406,0.685409237811226
